Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
CMP_13CMQF,PROD_S6EBWF,31665.68,4052,411,70509.79,3.56,CUST_IZD1E2,Standard,5,FLASH_UH4WYV,51,136,BNDL_KBLDE2,298.83,4,Affordable
CMP_1VL87I,PROD_UXDPGY,8819.25,2477,379,31617.85,4.94,CUST_IRS51G,Premium,8,FLASH_DLGUSR,22,189,BNDL_W8731E,189.68,1,Affordable
CMP_PMU6P1,PROD_365C13,40633.52,622,501,98329.78,3.88,CUST_6QMM6L,Premium,18,FLASH_14V6ZH,10,143,BNDL_V7P2H8,237.75,2,Innovative
CMP_GZRSLE,PROD_ISEI99,49621.19,3534,134,37706.14,4.44,CUST_04MPLG,Standard,24,FLASH_5W45OF,38,7,BNDL_LI8JKR,337.28,1,Durable
CMP_BD6L5J,PROD_J1US56,25353.12,1017,126,9092.4,2.51,CUST_VSW5QP,Standard,20,FLASH_F17PK4,14,38,BNDL_AUIIUF,197.05,2,Innovative
CMP_9PUHKL,PROD_MX3JS7,29828.07,2979,205,89715.79,2.34,CUST_TGHX34,Basic,3,FLASH_PZPK68,39,21,BNDL_5SIFQ6,372.16,2,Innovative
CMP_K920LQ,PROD_ZAM5VY,27954.22,1130,461,41774.29,1.41,CUST_0NA56X,Standard,13,FLASH_98KXH4,55,35,BNDL_32VO61,495.89,1,Stylish
CMP_G0KU97,PROD_I6KY4Z,13953.93,4343,318,59638.05,0.84,CUST_S6RM8O,Premium,32,FLASH_76MLXJ,20,41,BNDL_OQHKLO,146.9,2,Affordable
CMP_N0OAWT,PROD_HO8VAT,37161.73,1873,601,45247.09,0.96,CUST_Q3GFP4,Premium,2,FLASH_LNVFY6,19,31,BNDL_9OI2SJ,207.1,3,Affordable
CMP_L0B1UO,PROD_XZIJWU,31450.65,1462,338,23693.77,4.29,CUST_SZ4PBE,Basic,28,FLASH_16RQZI,10,48,BNDL_D9F8MS,395.47,2,Innovative
CMP_TM211S,PROD_YGB755,43975.45,2377,520,92580.93,2.2,CUST_IT9C7S,Standard,29,FLASH_XWVVSH,68,30,BNDL_423UZW,394.25,4,Stylish
CMP_ZYAIZC,PROD_SGJLTI,49488.17,952,884,73399.71,2.47,CUST_016MC7,Basic,10,FLASH_OOKY7P,14,4,BNDL_E3KOXV,88.74,2,Durable
CMP_D6YXHS,PROD_S8SEYQ,38129.22,4176,38,40798.2,4.24,CUST_2GSB9V,Premium,34,FLASH_GUIH6D,18,32,BNDL_J0D0MV,84.12,1,Durable
CMP_F1JB8S,PROD_QCSUAX,47845.4,4139,729,22905.11,3.48,CUST_A5N3LA,Premium,7,FLASH_67OKNV,21,163,BNDL_Q3HIQL,164.96,2,Affordable
CMP_O85763,PROD_G5HD2U,24475.3,868,667,72695.06,3.78,CUST_D35VAJ,Basic,6,FLASH_XTWRDD,62,198,BNDL_SSQA9M,68.08,4,Innovative
CMP_VIGQP8,PROD_8WFS3H,41277.43,1943,251,98918.08,2.77,CUST_2V0JX6,Basic,25,FLASH_TFOF3X,67,96,BNDL_U2P0B8,132.25,2,Affordable
CMP_DYX4MK,PROD_NPFVYD,8274.09,3907,340,55638.03,0.7,CUST_SP7BT0,Standard,5,FLASH_7G8ALS,17,133,BNDL_TPC52U,87.99,4,Affordable
CMP_ZPODNA,PROD_Q42NBX,39004.15,1796,608,49975.74,2.09,CUST_JIT2NZ,Basic,2,FLASH_FLT8M5,26,44,BNDL_CC7GQ4,497.42,4,Affordable
CMP_DQSJBK,PROD_TBUV30,15344.53,2735,212,32342.52,0.58,CUST_KKJZIA,Standard,7,FLASH_G1VETC,17,84,BNDL_EXRIYL,326.2,3,Innovative
CMP_OXRY84,PROD_U0ZAEI,11940.3,2371,433,79560.24,4.38,CUST_E1XS0I,Standard,1,FLASH_B4CO49,45,175,BNDL_I9GL48,259.55,4,Affordable
CMP_LPCBWY,PROD_RCMTJW,24538.81,2004,499,19419.38,3.78,CUST_TPD9PU,Premium,7,FLASH_NVZQFS,13,115,BNDL_KXTDB4,234.28,2,Durable
CMP_FF4MSO,PROD_KGGUDY,5074.83,4681,901,98650.4,4.71,CUST_YSE4N3,Standard,3,FLASH_RGI8ZZ,30,33,BNDL_R7ZY0L,119.91,4,Durable
CMP_ABCTBB,PROD_T2E6H4,12811.64,1647,167,41080.53,1.86,CUST_LQ9D36,Premium,2,FLASH_GT8WZL,58,114,BNDL_ONF0OV,373.57,4,Stylish
CMP_R9H1PS,PROD_NAPIYZ,3417.45,4252,763,63219.03,2.15,CUST_SK1910,Premium,4,FLASH_R39MKU,31,175,BNDL_OS4I78,90.16,2,Innovative
CMP_6NL2N5,PROD_9MMRL7,35168.06,2854,343,61363.03,1.5,CUST_3WYXK6,Premium,8,FLASH_DFYMPW,45,23,BNDL_HHXX76,106.92,4,Durable
CMP_5OLCXD,PROD_P7FIYO,18844.59,2472,482,21141.66,1.11,CUST_3BT2YZ,Premium,25,FLASH_Z41GU3,13,112,BNDL_P20BVD,364.67,2,Innovative
CMP_YTOYUR,PROD_HJ880I,43881.25,477,411,71472.47,4.12,CUST_0GH40Y,Premium,8,FLASH_UNF33A,64,75,BNDL_8EQLGH,364.83,3,Innovative
CMP_654Z0B,PROD_WP31M0,46982,1834,847,22519.39,1.92,CUST_J1LM4Z,Standard,17,FLASH_2E97JO,45,44,BNDL_I7DLOS,474.25,1,Durable
CMP_T5W6RJ,PROD_1OQQLU,30495.55,1663,865,67430.36,3.72,CUST_ZXAW6O,Basic,14,FLASH_SDITQF,37,90,BNDL_1EZL9T,68.75,3,Affordable
CMP_LLECZD,PROD_BB9805,10914.87,2845,63,27869.21,1.87,CUST_XGVN8Z,Basic,9,FLASH_IGBDIY,48,172,BNDL_ZXKAUD,73.83,3,Affordable
CMP_9UJAPM,PROD_I6K23P,3388.96,2330,308,13815.75,0.82,CUST_IT1YVA,Standard,1,FLASH_JVZK0U,13,166,BNDL_AQQWU8,238.62,4,Durable
CMP_HQQG3J,PROD_BWMWRY,42887.33,3404,581,32180.29,1.52,CUST_4JL74Q,Standard,5,FLASH_JU6FI2,53,34,BNDL_1S2COM,98.95,1,Affordable
CMP_K9YUDB,PROD_QJ95J8,45595.93,4379,499,13817.58,3.42,CUST_NHKH2W,Basic,29,FLASH_WSSUXW,59,162,BNDL_HAZBT7,84.37,1,Innovative
CMP_5YN6ZL,PROD_WQ7W5U,38736.38,1364,448,79597.18,2.53,CUST_H2SVYJ,Standard,2,FLASH_0KZQHS,10,52,BNDL_HU4XW5,389.46,1,Stylish
CMP_45TRXO,PROD_257BG9,24744.41,4132,861,31205.96,1.39,CUST_LRGVJX,Premium,33,FLASH_5QPLVE,55,37,BNDL_ERZ4OI,284.18,4,Durable
CMP_XWCPZN,PROD_MAHZ5U,43822.22,4453,642,34714.47,4.62,CUST_RGIIT1,Premium,34,FLASH_0YSX20,47,24,BNDL_XU5KVP,461.31,3,Innovative
CMP_OTQD6M,PROD_KKULQP,46038.54,1799,847,59711.84,1.34,CUST_XLZSZN,Premium,21,FLASH_U6BKDH,58,115,BNDL_SVMTW5,244.29,1,Durable
CMP_TF4FIH,PROD_086P2T,36431.45,1498,186,30059.27,3.35,CUST_RLKMO3,Standard,10,FLASH_45LT95,31,199,BNDL_ZE6S0Y,375.87,3,Affordable
CMP_SFVEJU,PROD_A87BMH,15641.86,1854,162,21463.83,2.42,CUST_9HU9I8,Basic,8,FLASH_MLU5FL,26,147,BNDL_KP50PB,389.17,4,Durable
CMP_PUHKFR,PROD_R6R6VS,5592.48,549,440,76451.25,4.41,CUST_O0M2LH,Basic,32,FLASH_LIMQ63,23,41,BNDL_JBUG8Q,92.86,1,Stylish
CMP_276LZY,PROD_J9SYT5,21361.2,2210,779,14679.43,4.49,CUST_2FU42B,Basic,4,FLASH_PZ7M06,57,178,BNDL_NEFLYN,362.72,1,Innovative
CMP_HBUHPQ,PROD_AYZYDG,46655.71,3146,139,87041.29,3.55,CUST_AJK92N,Premium,1,FLASH_1DC4Y7,65,21,BNDL_2HT096,185,4,Durable
CMP_R1H5V9,PROD_9RNOPO,47319.3,4324,945,24846.76,3.22,CUST_FEKQOZ,Standard,24,FLASH_6U9THY,28,151,BNDL_KPRPAA,248.47,1,Affordable
CMP_VMNSYT,PROD_KBHJHG,34826.25,3865,518,21268.16,4.39,CUST_4H0JKU,Standard,16,FLASH_G8D9EC,63,59,BNDL_H7VPWL,125.99,2,Innovative
CMP_XU19J0,PROD_4P0S6G,28146.13,4992,140,58521.02,0.99,CUST_AR45QO,Standard,27,FLASH_BAQZEP,57,21,BNDL_SD6QAR,57.04,1,Stylish
CMP_NO3CW3,PROD_MFJG2V,29721.19,2081,843,42622.71,2.09,CUST_OTUNTW,Basic,28,FLASH_EUZ2FG,28,55,BNDL_L15AAK,164.78,1,Stylish
CMP_I5PLRL,PROD_X8MMX8,20480.97,4149,5,53493.51,4.22,CUST_OQZB7D,Basic,15,FLASH_5ZSOZ4,17,60,BNDL_94OOD2,184.99,2,Affordable
CMP_VP7ONU,PROD_OZ00M8,10305.12,590,247,94617.47,4.07,CUST_MKEITR,Basic,8,FLASH_LYBZIP,10,137,BNDL_RW7MCY,264.18,2,Innovative
CMP_0XL1AO,PROD_9XPDRY,42336.46,4268,47,28170.15,2.49,CUST_VEOLXU,Premium,14,FLASH_F4ASI2,51,11,BNDL_S5H92G,282.64,2,Stylish
CMP_PF15Z6,PROD_JMO5RE,32181.19,949,631,83435.85,4.08,CUST_3Z2KEK,Basic,14,FLASH_4V7SLB,37,29,BNDL_WHU6ZS,54.15,4,Durable
CMP_E5HFG0,PROD_FDNJI6,40990.88,2260,690,95108.84,1.35,CUST_51COD1,Premium,6,FLASH_R81OK7,24,112,BNDL_4QS0PU,136.86,3,Affordable
CMP_J1QL9Z,PROD_BL9UKM,29604.05,384,144,27943.23,4.56,CUST_TJGZNR,Premium,4,FLASH_MYOQ3P,68,8,BNDL_GE8JL6,117.73,1,Affordable
CMP_GITRNL,PROD_FLT9VK,34739.36,911,132,65732.4,2.83,CUST_XMHUJ9,Standard,24,FLASH_UBQ4DN,22,60,BNDL_7IV9BV,128.59,2,Stylish
CMP_ZY2F4W,PROD_OEEDIG,19118.36,2722,929,94293.19,3.1,CUST_POL4ZU,Premium,10,FLASH_7X5UFM,25,182,BNDL_V9566F,248.61,3,Stylish
CMP_OB9T4G,PROD_5IN8AA,19637.54,2153,425,17288.99,3.74,CUST_GI4PYV,Premium,19,FLASH_LDC1XK,22,83,BNDL_4J40PG,80.6,1,Innovative
CMP_7IDLVC,PROD_NIB2MQ,36060.94,3402,261,68894.18,0.86,CUST_8G7FQQ,Premium,12,FLASH_718LQ6,14,77,BNDL_CTEEMF,463.92,4,Innovative
CMP_1H2CKV,PROD_FU94SM,40558.84,1490,966,38198.35,2.3,CUST_QJFO57,Standard,27,FLASH_N2TKR0,64,94,BNDL_3J9MA1,148.08,2,Durable
CMP_6S0RDU,PROD_2TUF4P,26243.73,3153,449,78304.51,2.54,CUST_TXSBLN,Basic,21,FLASH_AUSE5U,36,37,BNDL_HEWJHZ,445.49,1,Durable
CMP_RR2ZNE,PROD_SBOKIP,45409.07,2470,782,43598.74,1.13,CUST_65RRUS,Premium,4,FLASH_VO951V,56,14,BNDL_7TSOZO,425.17,4,Innovative
CMP_HAQ9Z6,PROD_0RLLB9,46260.7,3805,13,41051.42,0.81,CUST_ABWHZD,Basic,14,FLASH_BOOX73,32,62,BNDL_KTFQV1,171.81,4,Innovative
CMP_WBFR38,PROD_1E2KHN,44913.91,1392,200,6898.02,4.17,CUST_FCLP0A,Premium,24,FLASH_YZ0WMZ,11,35,BNDL_KFZWSE,99.55,1,Affordable
CMP_DO2BX5,PROD_32VJAW,43886.11,1117,97,1995.01,2.87,CUST_V5DSZ4,Standard,10,FLASH_3IB6VQ,69,120,BNDL_6RP3PV,300.65,1,Affordable
CMP_GBKE28,PROD_DBGIRA,45248.14,4125,176,71348.84,4.35,CUST_V6FT6H,Basic,28,FLASH_18HPYB,22,115,BNDL_B0BIUG,359.52,3,Stylish
CMP_ZQAXHJ,PROD_9KC3UI,19917.08,1096,204,92573.05,4.65,CUST_PDOYTY,Standard,21,FLASH_SGNAXT,37,43,BNDL_FKD68K,216.19,4,Innovative
CMP_2FW9JK,PROD_Y2JXSJ,15625.79,3237,913,72301.43,3.58,CUST_ASZ5K7,Premium,10,FLASH_F3BSQV,36,43,BNDL_X5V5CB,182.36,1,Innovative
CMP_B3T9TO,PROD_DP6ETT,32659.7,1123,541,7923.86,3.02,CUST_CCJ74X,Premium,12,FLASH_NQVFNO,38,47,BNDL_5C6YKH,497.44,2,Innovative
CMP_G7W2ND,PROD_LUAXBW,14679.67,3665,409,59263.79,4.82,CUST_V2CQCN,Basic,1,FLASH_0PFRGW,41,31,BNDL_MARY2H,134,4,Innovative
CMP_XLSAEE,PROD_F7GPTA,41488.1,4869,627,16343.57,2.78,CUST_FZVGUB,Premium,13,FLASH_U4KL76,64,86,BNDL_JJKEY9,430.64,3,Stylish
CMP_1E8OBH,PROD_U0IR97,29285.58,2299,155,49965.22,1.78,CUST_DJ267P,Basic,18,FLASH_1RFCE2,14,144,BNDL_WNO0ZC,410.45,4,Affordable
CMP_7YD5B3,PROD_E52BI3,18387.26,2752,973,37139.3,3.05,CUST_JUUWNW,Premium,10,FLASH_UL831L,30,19,BNDL_1BHJO3,478.85,4,Innovative
CMP_3CM0XH,PROD_H0P5WN,46503.82,3949,712,2766.17,4.08,CUST_B7IA1R,Basic,5,FLASH_H0TFZA,68,107,BNDL_61I36P,204.89,4,Stylish
CMP_VGP113,PROD_STZ16U,27682.38,3215,969,69845.04,3.03,CUST_764059,Basic,12,FLASH_2FJKO1,13,55,BNDL_LDHEXT,331.49,2,Innovative
CMP_W2SG1R,PROD_CYKUYD,26729.26,2979,114,94237.22,3,CUST_X597A1,Basic,14,FLASH_90M5J7,14,139,BNDL_AQ5TN1,334.36,2,Innovative
CMP_W7YOOF,PROD_YVC6TQ,49061.05,848,541,44429.13,4.07,CUST_BFDP36,Basic,5,FLASH_U5LL84,10,108,BNDL_853DNQ,438.89,4,Affordable
CMP_ZT21YL,PROD_6Y3IOA,46655.78,4299,253,16293.16,0.72,CUST_S585TM,Standard,20,FLASH_KPMVA8,30,147,BNDL_5S2923,375.7,1,Durable
CMP_491T0R,PROD_NWFYM6,21863.15,1015,453,31976.7,4.58,CUST_JSW7L3,Basic,8,FLASH_VP3R8X,67,23,BNDL_NECK3F,203.45,4,Affordable
CMP_OX1GX3,PROD_T528AJ,7103.04,3751,487,64291.09,1.26,CUST_2OH8M1,Premium,4,FLASH_KXKA8F,14,127,BNDL_3QCGVT,433.65,2,Durable
CMP_6WDUJ0,PROD_PLN4UG,39220.54,470,66,88910.83,1.55,CUST_ZRWPS4,Standard,2,FLASH_W2BMP5,60,78,BNDL_FKDDKM,115.04,2,Innovative
CMP_0AT3SE,PROD_Z03QC5,35135.81,4058,550,9956.75,0.7,CUST_M0FXDK,Premium,14,FLASH_36KZXP,48,122,BNDL_KM83NI,109.62,3,Stylish
CMP_NAXHAV,PROD_213GKL,47976.5,4623,747,29024.69,3.59,CUST_F14OT1,Standard,4,FLASH_KB5YUQ,30,87,BNDL_L44V6W,386.73,3,Innovative
CMP_JKK34Y,PROD_SR5RBP,35463.98,3666,622,85743.53,2.02,CUST_AF8EM8,Premium,13,FLASH_ZU4AMR,10,103,BNDL_EGAQBS,136.22,1,Innovative
CMP_F4V0J4,PROD_T2XJWM,29166.98,1623,721,14161,1.04,CUST_ZXLBMQ,Standard,1,FLASH_MEOJC7,33,6,BNDL_1TSJ3Y,317.04,1,Durable
CMP_L31DYN,PROD_KB4PXL,17206.58,1652,427,29359.11,1.45,CUST_2CD5BK,Basic,4,FLASH_XPZRLE,25,150,BNDL_CUE4M8,165.99,3,Durable
CMP_8PBT33,PROD_3RJCJA,34961.3,3043,695,31632.58,3.46,CUST_XRZRHD,Basic,24,FLASH_9AXGG4,15,29,BNDL_ZP68BK,362.23,3,Stylish
CMP_1TKMY7,PROD_463YBQ,42691.98,4316,989,62685.31,1.18,CUST_OYNPKK,Premium,12,FLASH_R2HZ7M,29,19,BNDL_EJVIFT,168.77,2,Durable
CMP_NLF0DB,PROD_2HOJVU,26916.34,1413,987,49382.04,1.23,CUST_QP1W91,Basic,18,FLASH_13KUY2,11,55,BNDL_8321GV,338.29,4,Innovative
CMP_DLBNJ4,PROD_W6C3XW,19107.21,4221,808,6064.93,3.55,CUST_QMZWEY,Basic,4,FLASH_2TUTI0,55,92,BNDL_D0BKXU,258.6,3,Innovative
CMP_U7NFJ5,PROD_MOJCM3,13639.46,4795,918,66222.13,4.24,CUST_5JXK5L,Standard,19,FLASH_2GGT3K,66,84,BNDL_F7S58P,84.94,3,Durable
CMP_ECN700,PROD_0BHQI3,29498.16,4910,10,67665.86,2.75,CUST_7YJ3IV,Premium,31,FLASH_0EZUO8,16,96,BNDL_29ZECJ,484.18,3,Durable
CMP_S2FHAN,PROD_WKLVDT,40374.63,4846,147,96147.63,1.69,CUST_G6Z6NV,Premium,20,FLASH_0E85SC,26,21,BNDL_GIT2FE,477.28,3,Durable
CMP_2JHSFI,PROD_QIMO0W,45473.68,3333,572,12079.99,3.46,CUST_KIWJP6,Basic,12,FLASH_EKNT75,62,89,BNDL_OHTD0Y,206.2,1,Stylish
CMP_8WBWWP,PROD_SRMVX3,27307.04,4225,586,85312.31,1.24,CUST_QMWPVJ,Basic,23,FLASH_D5IC4Q,57,129,BNDL_HM51Y9,97.45,3,Innovative
CMP_6ZYQSC,PROD_JZHZLR,34985.72,317,262,21609.05,4.31,CUST_OEQAUE,Premium,35,FLASH_IN2FF7,49,34,BNDL_ZZL4GJ,271.12,4,Durable
CMP_ON9U9G,PROD_WQB3Z6,48932.87,4748,961,21573.72,4.75,CUST_EI09VQ,Standard,25,FLASH_YTOVRZ,14,52,BNDL_MMKJG2,493.9,2,Durable
CMP_37O2XU,PROD_MX4PEQ,42323.9,2775,85,28311.42,1.16,CUST_U53P8R,Basic,7,FLASH_J6XWGE,69,158,BNDL_GMBDKF,442.92,1,Innovative
CMP_YP94LV,PROD_48Y4BG,11014.78,1965,524,63220.33,3.58,CUST_VP4PRO,Basic,3,FLASH_UV8403,35,123,BNDL_SOZABF,168.74,4,Innovative
CMP_YHLIZV,PROD_TQFKNP,11673.01,3624,938,94334.02,1.04,CUST_0LG9QK,Basic,14,FLASH_IUJA96,37,97,BNDL_7SXKHC,107.48,4,Stylish
CMP_SFLEZ1,PROD_CU8ADG,13166.28,3164,633,52674.09,1.61,CUST_YBS9U0,Basic,2,FLASH_YVSPX9,17,4,BNDL_VTLG5S,130.73,4,Affordable
CMP_UEEZJN,PROD_DPGAJF,13582.98,401,50,1114.68,2.61,CUST_93JXJL,Premium,4,FLASH_F2JRM6,34,60,BNDL_TQHGXN,450.12,2,Stylish
CMP_JYHK44,PROD_UTMI2U,1977.56,1764,312,8361.01,2.78,CUST_T1TWRB,Basic,11,FLASH_UWIUI2,10,12,BNDL_R0B3S6,355.92,3,Affordable
CMP_BJYO6S,PROD_CAF8DS,34126.28,2097,893,73390.17,4.89,CUST_FVNLMF,Basic,16,FLASH_LTKA70,14,11,BNDL_CGM6J4,107.27,2,Durable
CMP_F3ADF2,PROD_1ZWQJG,837.81,2560,833,15169.96,3.07,CUST_C28WCL,Premium,1,FLASH_EFB6DI,29,100,BNDL_1B3Y0T,53.75,3,Affordable
CMP_ROPOIR,PROD_HOIXUX,49990.76,3739,283,62894.33,1.38,CUST_8XCIV8,Premium,33,FLASH_TUZJ4N,19,173,BNDL_LRL2UK,221.94,3,Durable
CMP_P6CAO5,PROD_KZVIXL,31045.99,4374,819,31498.45,2.92,CUST_C0FEZ1,Premium,23,FLASH_F35E75,49,37,BNDL_X27BUA,242.64,2,Stylish
CMP_0BYQ8G,PROD_P739UM,42595.97,3421,765,75903.63,1.14,CUST_P8EAUT,Basic,12,FLASH_68S44G,27,120,BNDL_AISKPO,173.58,3,Stylish
CMP_RQVFGA,PROD_AM5SWH,31561.77,4877,243,69772.47,3.34,CUST_88NALQ,Basic,1,FLASH_6CSEXF,43,23,BNDL_R78194,237.16,1,Innovative
CMP_112JW9,PROD_A57N1R,38547.1,2328,104,63599.22,1.38,CUST_6J9CP6,Standard,21,FLASH_RA5L4C,41,95,BNDL_BHX962,343.47,1,Stylish
CMP_DFE4IK,PROD_URJ024,42597.73,3392,693,25168.07,1.61,CUST_DHM9WA,Standard,2,FLASH_TJXUYL,60,77,BNDL_OIORNG,323.89,3,Affordable
CMP_G4ZGCJ,PROD_M7YRBK,33491.77,2628,77,94073.93,0.59,CUST_ALL22T,Basic,22,FLASH_47LHHW,54,57,BNDL_WFWZGC,66.04,1,Affordable
CMP_YZ4PPD,PROD_QPEGW2,28593.39,2869,145,47075.71,2.98,CUST_MKME0U,Premium,5,FLASH_CQR6NJ,59,149,BNDL_ROPUTS,278.46,1,Innovative
CMP_OVAEU1,PROD_WMOKPY,22406.04,387,335,95468.8,4.19,CUST_VXHN83,Premium,24,FLASH_BDD04Q,31,159,BNDL_1OVD19,137.97,3,Innovative
CMP_8ZOCNC,PROD_G3I0KK,19872.79,2209,299,11958.44,2.48,CUST_IJE1BJ,Standard,7,FLASH_P448J0,68,24,BNDL_O5QWZ2,341.44,1,Stylish
CMP_0SQXMF,PROD_ZC8VBK,47284.77,1669,13,6164.12,2.94,CUST_07NJK9,Standard,4,FLASH_V7CF9C,68,179,BNDL_BI006B,408.69,3,Affordable
CMP_Z14UVX,PROD_5T73MZ,47843.14,3094,249,16749.66,3.86,CUST_JWA0OG,Premium,30,FLASH_54JN9H,56,75,BNDL_W60XK1,218.2,4,Durable
CMP_DJML09,PROD_3OE6HP,44458.63,1741,728,32455.18,1.45,CUST_7N51RV,Premium,27,FLASH_GSI9UH,58,47,BNDL_VSD26C,180.05,2,Durable
CMP_QZHABT,PROD_PFB8F3,35519.14,1372,42,33336.08,4.32,CUST_0Z8A4D,Standard,14,FLASH_5GBJQH,38,85,BNDL_J8MCQG,325.36,2,Stylish
CMP_AZ2JP6,PROD_QSJCZ3,8807.64,2264,236,43075.51,1.32,CUST_EV2G8C,Basic,1,FLASH_BKST70,55,180,BNDL_5Y2KW3,409.86,2,Durable
CMP_X1XSN5,PROD_SM8BP5,37723.71,780,271,87490.21,3.27,CUST_9IWU2X,Basic,26,FLASH_Y1FQ5M,26,135,BNDL_7S21B3,137.45,1,Innovative
CMP_X1OVM1,PROD_PSZNCG,25405.17,4172,304,64376.91,4.57,CUST_OF6DB4,Premium,30,FLASH_4HAWI4,46,12,BNDL_U8USC7,338.96,4,Affordable
CMP_EKINO2,PROD_T0E9IC,36277.77,1340,710,58094.53,0.9,CUST_0INZUC,Basic,4,FLASH_HZPQFM,19,116,BNDL_KNKW4C,379.74,1,Innovative
CMP_0AEMWP,PROD_NPGBEX,24208.33,2097,53,8539.58,1.54,CUST_833H6N,Premium,1,FLASH_0Q9UR2,31,111,BNDL_UVASOW,243.78,2,Affordable
CMP_K4QT7I,PROD_H1GUZ0,6345.19,1000,563,35739.96,2.22,CUST_8WXAKC,Premium,33,FLASH_Y0C37O,54,2,BNDL_0C4K00,89.1,4,Affordable
CMP_I0RQFG,PROD_1RLUVB,42951.78,1631,7,14402.96,2.2,CUST_W864MD,Standard,28,FLASH_FJJLRW,18,18,BNDL_T11XZP,453.22,4,Affordable
CMP_X63ZPK,PROD_63NPYS,46970.76,2198,984,79760.42,0.89,CUST_JK8LMA,Standard,5,FLASH_RQKOZM,45,183,BNDL_NNZ7HH,199.25,3,Stylish
CMP_KM9Y2K,PROD_AIONXP,34208.67,1265,18,88355.06,2.58,CUST_HOYS5Y,Standard,12,FLASH_2NJNW9,22,160,BNDL_B0QF76,387.84,2,Affordable
CMP_0TPY1C,PROD_BFWXZO,14828.5,4178,527,95883.14,3.85,CUST_RCYEM3,Premium,21,FLASH_9KECHF,21,26,BNDL_BH9O87,100.59,4,Innovative
CMP_LTSBXU,PROD_F1T7IA,17357.28,1754,380,22801.58,2.09,CUST_TP09OU,Basic,25,FLASH_SMQSQI,41,4,BNDL_12NHYK,477.38,1,Innovative
CMP_T9OVIP,PROD_FBWS0O,22821.63,3018,551,28423.41,2.59,CUST_MKAP3X,Premium,31,FLASH_Y9FW19,35,18,BNDL_W4VSW4,476.98,1,Innovative
CMP_A26DPA,PROD_05B83B,30268.34,1337,760,36746.48,3.95,CUST_MF729E,Basic,3,FLASH_XGUTIN,27,16,BNDL_BMB0UF,336.31,3,Stylish
CMP_2X9HAM,PROD_LG200L,28422.41,4344,331,76116.81,1.35,CUST_H5UQJ7,Premium,20,FLASH_ZAZSWX,54,177,BNDL_EKX8EL,100.24,2,Stylish
CMP_19J09Y,PROD_LTO1NY,21665.58,4054,137,57976.81,2.98,CUST_FO029M,Basic,4,FLASH_H0V72K,12,192,BNDL_JIZHJZ,141.92,2,Durable
CMP_0SYA47,PROD_5NYQ0I,24147.33,2469,594,52678.3,2.06,CUST_D5UOKS,Standard,14,FLASH_U8CQM1,67,32,BNDL_K86JS9,199.42,2,Durable
CMP_AIJ1T5,PROD_MVT2BG,35283.87,949,782,6507.08,2.31,CUST_65ICUZ,Basic,21,FLASH_79Y3W3,51,123,BNDL_VKQN2G,106.85,2,Durable
CMP_V8JO5A,PROD_5CTFN4,47053.17,4176,530,86994.07,4.39,CUST_VQK1VJ,Premium,27,FLASH_IANW8H,62,31,BNDL_0UO1V8,378.04,1,Durable
CMP_9TNAMS,PROD_XJOX8X,40644.67,2529,927,66894.89,2.3,CUST_99I545,Basic,25,FLASH_NC7IK4,35,72,BNDL_I3YU03,107.13,4,Affordable
CMP_HVPFIA,PROD_YGEFS7,22809.72,2539,396,51051.37,2.85,CUST_J4SKHJ,Basic,16,FLASH_L2HWDC,25,137,BNDL_AC08Z3,126.59,3,Durable
CMP_41SJQ1,PROD_MAXQTR,37180.79,2581,754,37757.24,1.35,CUST_ZUP4ID,Standard,12,FLASH_MXDC7A,55,53,BNDL_O7AJ9C,211.94,1,Durable
CMP_JQALYA,PROD_WVZ8UJ,44727.81,2393,216,72810.41,0.62,CUST_S6MWI4,Premium,8,FLASH_HAA8N8,16,104,BNDL_OTN01U,241.19,1,Affordable
CMP_85KBYH,PROD_3UFRKZ,19360.91,2895,796,41485.52,2.63,CUST_TTO9HQ,Basic,2,FLASH_QD5T6I,58,161,BNDL_MS2A2H,278.21,3,Stylish
CMP_A8XWF2,PROD_O23CV8,28933.77,847,660,70668.59,2.45,CUST_WOVQFW,Basic,29,FLASH_I6N4WQ,26,13,BNDL_FUPSFC,163.11,1,Stylish
CMP_EA95WU,PROD_D0NIZL,48615.81,3842,755,1869.31,4.87,CUST_ZLPP08,Premium,21,FLASH_ZHHT4A,37,42,BNDL_D9TXQH,377.17,1,Stylish
CMP_BSM038,PROD_GA0YEU,28789.32,3128,8,11729.06,0.84,CUST_UIEPXW,Premium,11,FLASH_QSBV6B,66,124,BNDL_4BWM50,156.44,1,Durable
CMP_LG64PN,PROD_AXWQNB,33941.17,1928,272,37953.32,3.06,CUST_WZR2B5,Basic,21,FLASH_N4V78H,66,155,BNDL_T273JM,95.14,1,Affordable
CMP_K6KWG7,PROD_16TLSK,28657.31,956,588,62314.01,3.21,CUST_7H7FFW,Basic,16,FLASH_Y8U7P7,44,52,BNDL_USOLCE,496.85,4,Durable
